CUSTOMER_ID,ORDER_ID,item1,item2,item3,RECOMMENDATION 1,RECOMMENDATION 2,RECOMMENDATION 3
254041029,1981957958,2 pc Crispy Strips,Voodoo Fries - Large,Ranch Dip - Regular,10 pc Grilled Wings,8 pc Grilled Wings Combo,Flavor Platter
115048047,3532465953,Fried Corn - Regular,8 pc Mixed Wings Combo,8 pc Grilled Wings Combo,Veggie Sticks Spicy,Ranch Dip - Regular,Dipping Sauce
470830706,4003495044,Ranch Dip - Regular,10 pc Grilled Wings,10 pc Spicy Wings,Regular Buffalo Fries,Ranch Dip - Large,32 Oz Soda
499447265,200367828,7 pc Crispy Strips,Fried Corn - Regular,Large Fruit Punch,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large
58294058,7974551519,Large Veggie Sticks Spicy,10 pc Grilled Wings,10 pc Grilled Wings Combo,Fried Corn - Regular,Ranch Dip - Large,Ranch Dip - Regular
114857903,1583855891,2 pc Crispy Strips,Ranch Dip - Regular,Chicken Sub Combo,10 pc Grilled Wings Combo,Add 5 Grilled Wings,Regular Buffalo Fries
649632078,9372715967,25 pc Game Day Pack,Ranch Dip - Large,10 pc Spicy Wings,Large Buffalo Fries,Add 5 Grilled Wings,Veggie Sticks Spicy
207565621,1314642807,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Regular,2 pc Crispy Strips,20 Oz Soda,Fried Corn - Regular
732962932,2865805634,Cheese Dip - Regular,4 pc Crispy Strips,10 pc Mixed Wings Combo,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large
4094095,5617228814,32 Oz Soda,15 pc Spicy Wings,8 pc Grilled Wings Combo,Large Buffalo Fries,Cheese Fries - Large,Ranch Dip - Regular
306164952,5425933078,20pc Spicy Feast Deal,Ranch Dip - Large,32 Oz Soda,Fried Corn - Large,Large Veggie Sticks Spicy,Large Buffalo Fries
419091636,3590087409,Ranch Dip - Regular,20 pc Grilled Wings,Regular Buffalo Fries,Veggie Sticks Spicy,Cheese Dip - Regular,Fried Corn - Regular
551078661,5934553009,32 Oz Soda,Ranch Dip - Regular,20pc Spicy Feast Deal,10 pc Spicy Wings Combo,Cheese Dip - Regular,10 pc Grilled Wings Combo
998888304,3267095901,20pc Spicy Feast Deal,Ranch Dip - Regular,10 pc Spicy Wings,Regular Buffalo Fries,Fried Corn - Regular,Chicken Sub
592779131,436976608,Flavor Platter,Honey Mustard Dip - Regular,Large Buffalo Fries,Ranch Dip - Regular,2 pc Crispy Strips,10 pc Grilled Wings
61392693,7726011753,8 pc Grilled Wings Combo,Ranch Dip - Regular,Large Buffalo Fries,20 Oz Soda,Honey Mustard Dip - Regular,Chicken Sub
600099766,9758880014,Cheese Fries - Regular,Add 5 Grilled Wings,20 pc Grilled Wings,Ranch Dip - Regular,32 Oz Soda,Blue Cheese Dip - Regular
585127757,3479105977,2 pc Crispy Strips,50 pc Family Grilled Wings,Blue Cheese Dip - Regular,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large
315872883,9997036111,3 pc Crispy Strips Combo,Regular Buffalo Fries,6 pc Spicy Wings Combo,Ranch Dip - Regular,6 pc Grilled Wings Combo,32 Oz Soda
582443666,7050848622,Ranch Dip - Regular,6 pc Spicy Wings Combo,8 pc Spicy Wings Combo,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo,6 pc Mixed Wings Combo
453177201,5110319953,Ranch Dip - Regular,Buffalo Fries,Veggie Sticks,15 pc Grilled Wings,Flavor Platter,Ranch Dip - Regular
413639953,7661948713,20 Oz Soda,4 pc Crispy Strips,Ranch Dip - Large,Fried Corn - Regular,Cheese Fries - Regular,Regular Buffalo Fries
226625217,2437964046,Chicken Sub,Ranch Dip - Regular,Voodoo Fries - Regular,4 pc Crispy Strips,10 pc Grilled Wings,10 pc Spicy Wings
851865361,9758065139,Voodoo Fries - Regular,Add 5 Grilled Wings,Regular Buffalo Fries,Legendary Feast Bundle,Fried Corn - Large,Flavor Platter
102254555,2969061832,10 pc Grilled Wings,Dipping Sauce,10 pc Spicy Wings,20pc Spicy Feast Deal,Ranch Dip - Regular,Ranch Dip - Large
774777520,7253572628,7 pc Crispy Strips,Ranch Dip - Large,Regular Buffalo Fries,10 pc Spicy Wings,10 pc Grilled Wings,Fried Corn - Regular
613517459,7701256547,6 pc Spicy Wings Combo,10 pc Spicy Wings Combo,Ranch Dip - Regular,10 pc Grilled Wings Combo,8 pc Spicy Wings Combo,Dipping Sauce
39120603,2128238633,6 pc Strips Meal for 2,6 pc Grilled Wings Combo,3 pc Crispy Strips Combo,Chicken Sub Combo,Ranch Dip - Regular,6 pc Spicy Wings Combo
892801083,8102795135,Chicken Sub,Ranch Dip - Large,2 pc Crispy Strips,10 pc Grilled Wings Combo,50 pc Family Grilled Wings,20pc Spicy Feast Deal
325413043,8255233180,Ranch Dip - Regular,6 pc Grilled Wings Combo,Veggie Sticks Spicy,8 pc Spicy Wings Combo,5 pc Crispy Strips Combo,10 pc Grilled Wings Combo
880912854,504997448,Ranch Dip - Regular,20pc Spicy Feast Deal,15 pc Grilled Wings,Regular Buffalo Fries,Fried Corn - Regular,10 pc Grilled Wings
826216322,654242816,Chicken Sub Combo,Regular Buffalo Fries,2 pc Crispy Strips,Chicken Sub,Legendary Feast Bundle,Ranch Dip - Regular
775405733,8606917174,Large Buffalo Fries,Ranch Dip - Large,Flavor Platter,10 pc Grilled Wings,Add 5 Grilled Wings,Fried Corn - Large
651773378,9942204227,10 pc Grilled Wings,Add 5 Spicy Wings,Regular Buffalo Fries,Honey Mustard Dip - Large,15 pc Spicy Wings,Ranch Dip - Regular
319383187,4549933767,Veggie Sticks Spicy,Add 5 Spicy Wings,32 Oz Soda,20pc Spicy Feast Deal,Ranch Dip - Regular,Regular Buffalo Fries
613098428,100707875,Add 5 Grilled Wings,Ranch Dip - Regular,32 Oz Soda,20pc Spicy Feast Deal,Hot Honey Strips 3pc,24 pc Family Grilled Wings
207438648,7752535202,Voodoo Fries - Regular,15 pc Grilled Wings,20pc Spicy Feast Deal,Blue Cheese Dip - Regular,Ranch Dip - Regular,Honey Mustard Dip - Regular
980677670,2338969583,3 pc Crispy Strips Combo,Chicken Sub,Honey Mustard Dip - Regular,10 pc Grilled Wings Combo,2 pc Crispy Strips,Ranch Dip - Regular
786217728,6264979153,10 pc Grilled Wings Combo,2 pc Crispy Strips,Honey Mustard Dip - Regular,Blue Cheese Dip - Regular,Ranch Dip - Large,Ranch Dip - Regular
495899098,5300940866,Fried Corn - Regular,Ranch Dip - Regular,6 pc Grilled Wings Combo,2 pc Crispy Strips,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo
561885262,7548883793,Ranch Dip - Regular,8 pc Spicy Wings Combo,Fried Corn - Regular,3 pc Crispy Strips Combo,10 pc Grilled Wings Combo,8 pc Grilled Wings Combo
318802957,7931336805,Regular Buffalo Fries,Add 5 Spicy Wings,Ranch Dip - Regular,10 pc Spicy Wings,Chicken Sub,10 pc Grilled Wings Combo
979283408,6859778504,Blue Cheese Dip - Large,6 pc Spicy Wings Combo,10 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large
773016220,6161303699,15 pc Spicy Wings,10 pc Grilled Wings Combo,Regular Buffalo Fries,Ranch Dip - Regular,Ranch Dip - Large,20 Oz Soda
904317520,2582945416,Veggie Sticks Spicy,Ranch Dip - Regular,Add 5 Spicy Wings,10 pc Grilled Wings,6 pc Grilled Wings Combo,20pc Spicy Feast Deal
316003435,6771265729,Large Buffalo Fries,Ranch Dip - Large,15 pc Spicy Wings,24 pc Family Grilled Wings,Blue Cheese Dip - Large,Ranch Dip - Regular
234769976,5861180636,6 pc Grilled Wings Combo,10 pc Grilled Wings Combo,Regular Buffalo Fries,Add 5 Spicy Wings,Ranch Dip - Regular,6 pc Spicy Wings Combo
675858813,4646163496,Veggie Sticks Spicy,Flavor Platter Grilled,32 Oz Soda,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large
588120401,7975469058,Ranch Dip - Large,7 pc Crispy Strips,Large Buffalo Fries,30 pc Grilled Wings,20 pc Grilled Wings,20pc Spicy Feast Deal
835237849,5871015600,Ranch Dip - Regular,Chicken Sub Combo,2 pc Crispy Strips,Fried Corn - Regular,8 pc Grilled Wings Combo,Add 5 Spicy Wings
644858683,7731027861,8 pc Grilled Wings Combo,Fried Corn - Regular,Ranch Dip - Regular,6 pc Grilled Wings Combo,10 pc Grilled Wings Combo,8 pc Spicy Wings Combo
558379701,6964711185,Voodoo Fries - Regular,Ranch Dip - Regular,10 pc Spicy Wings,20 Oz Soda,Fried Corn - Regular,32 Oz Soda
201614230,3232224117,Ranch Dip - Regular,10 pc Grilled Wings,Fried Corn - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal,10 pc Grilled Wings Combo
628321679,5290320068,2 pc Crispy Strips,Regular Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Regular,Chicken Sub,Add 5 Grilled Wings
863412729,6903757839,Add 5 Spicy Wings,Ranch Dip - Regular,Large Buffalo Fries,20 pc Grilled Wings,Honey Mustard Dip - Regular,10 pc Grilled Wings
15280045,1335999970,Ranch Dip - Large,10 pc Grilled Wings,Regular Buffalo Fries,Ranch Dip - Regular,Chicken Sub,20 Oz Soda
187509020,3126638899,Ranch Dip - Large,Large Veggie Sticks Spicy,10 pc Grilled Wings Combo,10 pc Spicy Wings Combo,Fried Corn - Regular,Add 5 Grilled Wings
796345066,8314124932,30 pc Family Grilled Wings,Bottled Beverage,Voodoo Fries - Large,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large
372830728,9037830847,Regular Buffalo Fries,Ranch Dip - Regular,Chicken Sub Combo,2 pc Crispy Strips,10 pc Spicy Wings,10 pc Grilled Wings
982571154,4018471819,Voodoo Fries - Regular,Ranch Dip - Regular,15 pc Spicy Wings,32 Oz Soda,20 Oz Soda,Blue Cheese Dip - Regular
537637808,3067951623,Triple Chocolate Cake,Ranch Dip - Regular,10 pc Spicy Wings,Regular Buffalo Fries,32 Oz Soda,10 pc Grilled Wings Combo
349120107,8064804863,Ranch Dip - Regular,5 pc Crispy Strips Combo,6 pc Spicy Wings Combo,6 pc Grilled Wings Combo,Fried Corn - Regular,10 pc Spicy Wings Combo
956921041,3521923246,10 pc Spicy Wings,Regular Buffalo Fries,2 pc Crispy Strips,Chicken Sub Combo,Ranch Dip - Regular,10 pc Grilled Wings
466904802,582475633,2 pc Crispy Strips,Ranch Dip - Large,10 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,Large Buffalo Fries
295533231,364058812,20 Oz Soda,Regular Buffalo Fries,4 pc Crispy Strips,Dipping Sauce,Ranch Dip - Regular,Triple Chocolate Cake
454082373,2228417806,Add 5 Spicy Wings,Large Buffalo Fries,Add 5 Grilled Wings,Flavor Platter,20pc Spicy Feast Deal,25 pc Game Day Pack
832505656,1288443627,6 pc Grilled Wings Combo,Dipping Sauce,10 pc Grilled Wings Combo,8 pc Grilled Wings Combo,20pc Spicy Feast Deal,Ranch Dip - Regular
185930917,2328284131,10 pc Grilled Wings Combo,Cheese Dip - Medium,6 pc Spicy Wings Combo,Ranch Dip - Regular,Fried Corn - Large,Dipping Sauce
959348163,3230242008,15 pc Grilled Wings,Add 5 Grilled Wings,Veggie Sticks,Ranch Dip - Regular,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
201303452,8418896892,Regular Buffalo Fries,15 pc Spicy Wings,25 pc Game Day Pack,Ranch Dip - Regular,Cheese Dip - Large,Regular Buffalo Fries
621527888,1169552220,Regular Buffalo Fries,10 pc Grilled Wings,Chicken Sub Combo,20 pc Grilled Wings,Ranch Dip - Regular,Ranch Dip - Large
509600858,3984156844,Carrot Sticks,6 pc Spicy Wings Combo,Ranch Dip - Regular,8 pc Spicy Wings Combo,Regular Buffalo Fries,6 pc Grilled Wings Combo
992317533,3178637520,Ranch Dip - Regular,2 pc Crispy Strips,Chicken Sub Combo,10 pc Spicy Wings Combo,Dipping Sauce,Fried Corn - Regular
224023134,1506149665,Ranch Dip - Large,Fried Corn - Regular,4 pc Crispy Strips,Regular Buffalo Fries,6 pc Spicy Wings Combo,30 pc Grilled Wings
143141042,4083250014,Blue Cheese Dip - Regular,Add 5 Spicy Wings,6 pc Grilled Wings Combo,10 pc Spicy Wings,Veggie Sticks Spicy,8 pc Grilled Wings Combo
956181742,3191100978,10 pc Spicy Wings Combo,8 pc Spicy Wings Combo,Ranch Dip - Large,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo,Fried Corn - Regular
643556151,1125870929,Fried Corn - Regular,3 Strips Lunch,Ranch Dip - Regular,10 pc Grilled Wings Combo,Chicken Sub Combo,Cheese Dip - Regular
908925685,5518487619,Regular Buffalo Fries,Voodoo Fries - Regular,Ranch Dip - Regular,20 pc Mixed Wings,20 pc Spicy Wings,10 pc Grilled Wings
461528687,2695669964,Blue Cheese Dip - Regular,8 pc Spicy Wings Combo,3 pc Crispy Strips Combo,10 pc Grilled Wings,Ranch Dip - Regular,10 pc Grilled Wings Combo
771427440,3481824376,6 pc Spicy Wings Combo,Ranch Dip - Regular,8 pc Grilled Wings Combo,10 pc Spicy Wings Combo,6 pc Grilled Wings Combo,8 pc Spicy Wings Combo
36758074,6700836606,Add 5 Spicy Wings,4 pc Crispy Strips,10 pc Spicy Wings Combo,Regular Buffalo Fries,10 pc Grilled Wings Combo,Ranch Dip - Regular
489864061,8104159505,Large Buffalo Fries,10 pc Spicy Wings,Blue Cheese Dip - Regular,30 pc Grilled Wings,Ranch Dip - Regular,10 pc Grilled Wings
869215789,6217000779,Add 5 Spicy Wings,15 pc Grilled Wings Combo,Ranch Dip - Regular,5 pc Crispy Strips Combo,Fried Corn - Regular,2 pc Crispy Strips
668766563,4663389596,Ranch Dip - Large,4 pc Crispy Strips,20pc Spicy Feast Deal,Large Buffalo Fries,Regular Buffalo Fries,Fried Corn - Large
188866032,4596703393,30 pc Grilled Wings,Veggie Sticks,4 pc Crispy Strips,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large
579796478,754466,Add 5 Grilled Wings,Chicken Sub Combo,10 pc Grilled Wings,Add 5 Spicy Wings,Ranch Dip - Regular,Blue Cheese Dip - Regular
3278274,8502366372,20pc Spicy Feast Deal,Veggie Sticks,10 pc Grilled Wings,Ranch Dip - Regular,20 Oz Soda,Blue Cheese Dip - Regular
447336467,813605760,20pc Spicy Feast Deal,Triple Chocolate Cake,10 pc Spicy Wings Combo,2 pc Crispy Strips,Ranch Dip - Large,Ranch Dip - Regular
470770942,7688986900,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo,Chicken Sub,Triple Chocolate Cake,Ranch Dip - Regular,Add 5 Spicy Wings
466816276,8987301317,8 pc Grilled Wings Combo,Add 5 Grilled Wings,Veggie Sticks Spicy,Ranch Dip - Regular,20pc Spicy Feast Deal,6 pc Grilled Wings Combo
455532372,4930451767,Regular Buffalo Fries,Add 5 Grilled Wings,10 pc Spicy Wings,Ranch Dip - Regular,Chicken Sub Combo,20pc Spicy Feast Deal
477623891,3004367422,10 pc Grilled Wings Combo,2 pc Crispy Strips,6 pc Grilled Wings Combo,5 pc Crispy Strips Combo,Ranch Dip - Regular,Ranch Dip - Large
989373485,7349043672,15 pc Grilled Wings Combo,Ranch Dip - Large,4 pc Crispy Strips,Fried Corn - Regular,Regular Buffalo Fries,Large Buffalo Fries
321241436,9430655543,10 pc Grilled Wings,Ranch Dip - Regular,Triple Chocolate Cake,Voodoo Fries - Large,Cheese Fries - Large,8 pc Grilled Wings Combo
89869785,7070938576,Large Veggie Sticks Spicy,100 pc Grilled Wings,Large Buffalo Fries,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large
532024877,6649206674,Large Buffalo Fries,Fried Corn - Large,Ranch Dip - Large,30 pc Grilled Wings,24 pc Family Spicy Wings,20 pc Grilled Wings
531301037,5023345932,2 pc Crispy Strips,Chicken Sub,Ranch Dip - Large,10 pc Grilled Wings Combo,50 pc Family Grilled Wings,20pc Spicy Feast Deal
74869694,6515651298,Ranch Dip - Regular,Chicken Sub Combo,Add 5 Grilled Wings,Add 5 Spicy Wings,Large Buffalo Fries,10 pc Grilled Wings
457051743,9638975026,10 pc Grilled Wings,Chicken Sub,Regular Buffalo Fries,Ranch Dip - Regular,Ranch Dip - Large,Blue Cheese Dip - Regular
921102716,7063681070,Add 5 Grilled Wings,Ranch Dip - Regular,8 pc Mixed Wings Combo,10 pc Spicy Wings Combo,Regular Buffalo Fries,2 pc Crispy Strips
298157762,3568402181,Ranch Dip - Regular,4 pc Crispy Strips,Regular Buffalo Fries,2 pc Crispy Strips,24 pc Family Grilled Wings,10 pc Grilled Wings
854699078,1993968736,Large Buffalo Fries,Ranch Dip - Large,30 pc Spicy Wings,32 Oz Soda,Regular Buffalo Fries,2 pc Crispy Strips
976936767,3734776068,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo,10 pc Grilled Wings Combo,2 pc Crispy Strips,Ranch Dip - Large,Blue Cheese Dip - Regular
673522487,8717250067,Add 5 Spicy Wings,2 pc Crispy Strips,20pc Spicy Feast Deal,Ranch Dip - Regular,Add 5 Grilled Wings,Fried Corn - Regular
921428338,7694666875,20pc Spicy Feast Deal,20 Oz Soda,Ranch Dip - Large,Voodoo Fries - Regular,Cheese Fries - Large,Cheese Fries - Regular
490824729,7521247025,6 pc Grilled Wings Combo,Ranch Dip - Regular,2 pc Crispy Strips,10 pc Grilled Wings,8 pc Grilled Wings Combo,Fried Corn - Regular
328652227,5003789272,6 pc Spicy Wings Combo,Ranch Dip - Regular,6 pc Grilled Wings Combo,5 pc Crispy Strips Combo,Dipping Sauce,Fried Corn - Regular
644994268,7237130974,Ranch Dip - Regular,6 pc Grilled Wings Combo,Large Buffalo Fries,8 pc Grilled Wings Combo,15 pc Grilled Wings,10 pc Grilled Wings Combo
804888020,8847253260,30 pc Family Mixed Wings,Fried Corn - Regular,2 pc Crispy Strips,Large Buffalo Fries,3 pc Crispy Strips Combo,Add 5 Grilled Wings
980349682,2660543173,Regular Buffalo Fries,Ranch Dip - Large,30 pc Mixed Wings,Large Buffalo Fries,Ranch Dip - Regular,Veggie Sticks
649576579,6219663862,4 pc Crispy Strips,8 pc Mixed Wings Combo,Ranch Dip - Regular,Large Veggie Sticks Spicy,8 pc Grilled Wings Combo,Chicken Sub Combo
830846441,3553842011,Ranch Dip - Regular,8 pc Grilled Wings Combo,2 pc Crispy Strips,Triple Chocolate Cake,10 pc Grilled Wings,6 pc Grilled Wings Combo
305663291,7139756497,10 pc Grilled Wings,Chicken Sub Combo,Add 5 Spicy Wings,Ranch Dip - Regular,Chicken Sub,20pc Spicy Feast Deal
892084563,8800574599,Add 5 Spicy Wings,Ranch Dip - Regular,Chicken Sub Combo,10 pc Grilled Wings,10 pc Spicy Wings,6 pc Spicy Wings Combo
430033350,207570796,Ranch Dip - Regular,20 pc Grilled Wings,Large Buffalo Fries,Honey Mustard Dip - Regular,Regular Buffalo Fries,Add 5 Spicy Wings
912280403,5112384203,50 pc Family Grilled Wings,Add 5 Spicy Wings,50 pc Family Spicy Wings,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large
23776024,3423105195,Fried Corn - Large,Large Buffalo Fries,Ranch Dip - Regular,20 pc Mixed Wings,8 pc Crispy Strips Combo,15 pc Grilled Wings
220743169,3708002454,50 pc Grilled Wings,8 pc Grilled Wings Combo,Large Buffalo Fries,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large
756957513,7158018434,3 pc Crispy Strips Combo,Chicken Sub,30 pc Family Grilled Wings,Fried Corn - Large,6 pc Strips Meal for 2,Ranch Dip - Regular
298779248,4907599393,Dipping Sauce,10 pc Grilled Wings Combo,Chicken Sub Combo,2 pc Crispy Strips,Chicken Sub,Ranch Dip - Regular
338053653,6111921688,Dipping Sauce,6 pc Spicy Wings Combo,10 pc Grilled Wings,Fried Corn - Large,Blue Cheese Dip - Regular,Ranch Dip - Regular
249975012,5559459151,75 pc Mixed Wings,Large Veggie Sticks Spicy,Ranch Dip - Large,Blue Cheese Dip - Large,Regular Buffalo Fries,Ranch Dip - Regular
971762094,7114189708,Flavor Platter,15 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal,20 Oz Soda
403747100,5831876998,Large Buffalo Fries,30 pc Grilled Wings,2 pc Crispy Strips,Ranch Dip - Large,Ranch Dip - Regular,Cheese Dip - Regular
9625702,6823197622,10 pc Spicy Wings Combo,20 Oz Soda,Ranch Dip - Regular,10 pc Spicy Wings,10 pc Grilled Wings,Fried Corn - Regular
707627671,6389477181,Blue Cheese Dip - Regular,10 pc Mixed Wings Combo,7 pc Crispy Strips,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large
162827602,2648256571,10 pc Spicy Wings,10 pc Mixed Wings,Ranch Dip - Regular,Regular Buffalo Fries,Large Buffalo Fries,Blue Cheese Dip - Large
805293667,9902014732,Chicken Sub Combo,Chicken Sub,Ranch Dip - Regular,15 pc Spicy Wings,10 pc Spicy Wings,10 pc Grilled Wings
613701114,5064032494,10 pc Spicy Wings,8 pc Grilled Wings Combo,20pc Spicy Feast Deal,Ranch Dip - Regular,5 pc Crispy Strips Combo,Voodoo Fries - Regular
862105830,9211205202,Ranch Dip - Regular,Fried Corn - Large,Veggie Sticks Spicy,8 pc Grilled Wings Combo,5 pc Crispy Strips Combo,20pc Spicy Feast Deal
12439838,8937547304,15 pc Grilled Wings,Flavor Platter,Ranch Dip - Regular,Regular Buffalo Fries,Large Buffalo Fries,2 pc Crispy Strips
923816275,4339324424,20 pc Mixed Wings,Regular Buffalo Fries,3 pc Crispy Strips Combo,Blue Cheese Dip - Regular,Ranch Dip - Regular,Regular Buffalo Fries
396032493,7120969695,30 pc Grilled Wings,Regular Buffalo Fries,Ranch Dip - Large,Large Buffalo Fries,Ranch Dip - Regular,7 pc Crispy Strips
528875799,518249569,7 pc Crispy Strips,6 pc Grilled Wings Combo,Regular Buffalo Fries,20 Oz Soda,Ranch Dip - Regular,10 pc Spicy Wings Combo
259220127,5210918158,8 pc Grilled Wings Combo,Add 5 Spicy Wings,Ranch Dip - Regular,10 pc Grilled Wings Combo,2 pc Crispy Strips,10 pc Grilled Wings
10057768,6136689813,Honey Mustard Dip - Large,15 pc Spicy Wings,Chicken Sub,15 pc Grilled Wings,10 pc Spicy Wings,Ranch Dip - Regular
217697136,4690656538,10 pc Spicy Wings,Fried Corn - Regular,Hot Honey Strips 3pc,Ranch Dip - Regular,15 pc Spicy Wings,Regular Buffalo Fries
389026197,4779418228,Veggie Sticks Spicy,10 pc Grilled Wings Combo,10 pc Spicy Wings,Ranch Dip - Regular,Blue Cheese Dip - Regular,6 pc Grilled Wings Combo
526688529,1785474447,Large Buffalo Fries,Veggie Sticks Spicy,2 pc Crispy Strips,Ranch Dip - Regular,25 pc Game Day Pack,24 pc Family Grilled Wings
814266685,2672940831,10 pc Grilled Wings Combo,3 pc Crispy Strips Combo,Chicken Sub,Chicken Sub Combo,Ranch Dip - Regular,2 pc Crispy Strips
926363931,5365141642,10 pc Spicy Wings,Voodoo Fries - Regular,Ranch Dip - Regular,Add 5 Spicy Wings,10 pc Grilled Wings,Regular Buffalo Fries
401693034,3719443685,2 pc Crispy Strips,Blue Cheese Dip - Regular,5 pc Crispy Strips Combo,10 pc Grilled Wings Combo,10 pc Grilled Wings,Fried Corn - Regular
704599158,9664042351,4 pc Crispy Strips,Ranch Dip - Large,20 Oz Soda,Fried Corn - Regular,Cheese Fries - Regular,Regular Buffalo Fries
98411953,4591227581,Cheese Dip - Medium,8 pc Grilled Wings Combo,6 pc Spicy Wings Combo,6 pc Grilled Wings Combo,8 pc Spicy Wings Combo,Veggie Sticks Spicy
303243091,6697547638,Dipping Sauce,Large Buffalo Fries,Veggie Sticks Spicy,20 pc Grilled Wings,25 pc Game Day Pack,Ranch Dip - Large
510701340,3066847925,Ranch Dip - Regular,Large Buffalo Fries,Fried Corn - Large,20 pc Grilled Wings,30 pc Family Grilled Wings,Dipping Sauce
929818566,1183994281,Add 5 Spicy Wings,Ranch Dip - Regular,Chicken Sub Combo,10 pc Grilled Wings Combo,Voodoo Fries - Regular,10 pc Spicy Wings
257820405,716660539,6 pc Mixed Wings Combo,6 pc Spicy Wings Combo,6 pc Grilled Wings Combo,Ranch Dip - Regular,8 pc Spicy Wings Combo,Dipping Sauce
465728024,6629051234,Regular Buffalo Fries,10 pc Grilled Wings Combo,20pc Spicy Feast Deal,Ranch Dip - Regular,Ranch Dip - Large,Dipping Sauce
426291089,9876206587,Chicken Sub,Flavor Platter,Large Fruit Punch,20pc Spicy Feast Deal,8 pc Spicy Wings Combo,Regular Buffalo Fries
143729848,4578851950,Large Buffalo Fries,Chicken Sub Combo,Ranch Dip - Regular,20pc Spicy Feast Deal,3 pc Crispy Strips Combo,20 pc Grilled Wings
865596343,1099699387,2 pc Crispy Strips,32 Oz Soda,20pc Spicy Feast Deal,Ranch Dip - Regular,20 Oz Soda,Chicken Sub
202529584,2488425435,2 pc Crispy Strips,Regular Buffalo Fries,6 pc Strips Meal for 2,Ranch Dip - Regular,20pc Spicy Feast Deal,Ranch Dip - Large
984945545,3807612147,20 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,Fried Corn - Regular,2 pc Crispy Strips,Add 5 Grilled Wings
669937324,1324672225,Blue Cheese Dip - Regular,10 pc Spicy Wings,15 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal
43308124,3224322137,15 pc Grilled Wings,Ranch Dip - Regular,10 pc Grilled Wings Combo,2 pc Crispy Strips,6 pc Spicy Wings Combo,Regular Buffalo Fries
893883984,2080439382,Veggie Sticks Spicy,Ranch Dip - Regular,Add 5 Spicy Wings,10 pc Grilled Wings,20pc Spicy Feast Deal,10 pc Grilled Wings Combo
199551661,5790578362,Chicken Sub Combo,10 pc Grilled Wings,Chicken Sub,Ranch Dip - Regular,Ranch Dip - Large,Blue Cheese Dip - Regular
324907688,371107248,10 pc Grilled Wings Combo,Veggie Sticks Spicy,8 pc Grilled Wings Combo,Dipping Sauce,Cheese Dip - Medium,4 pc Crispy Strips
688871063,7519184133,Fried Corn - Regular,Flavor Platter,Ranch Dip - Regular,Dipping Sauce,Cheese Dip - Regular,Voodoo Fries - Large
529892223,8800902863,Regular Buffalo Fries,Ranch Dip - Regular,Legendary Feast Bundle,2 pc Crispy Strips,10 pc Spicy Wings,10 pc Grilled Wings
986902731,2611475190,Regular Buffalo Fries,Ranch Dip - Regular,20 pc Spicy Wings,10 pc Spicy Wings,20 Oz Soda,Large Buffalo Fries
